,transaction_id,transaction_date,cardholder_name,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag
1989,89TGNI-DC0R-HMO6AJ,2021-04-08 19:36:00,Tony Smith,4162769859440667,visa,Subway,Fast Food,Idaho,Boise City,Successful,28.03115786350999,MCC 5814,0
1990,HUUFDX-REQ4-Y29HR0,2022-02-09 11:25:00,Jennifer Palmer,4497304567197569,visa,Five Guys,Fast Food,Georgia,Augusta,Declined,5.132861680531103,MCC 5814,0
1991,8SDHAY-CR74-JLNS3C,2023-02-22 12:34:00,Vickie Beck,4672506430516281,visa,McDonald's,Fast Food,Iowa,Des Moines,Declined,12.431018748854548,MCC 5814,0
1992,4ATBYR-P6S9-M4RJHD,2019-07-31 22:56:00,Kerry Freeman,4315501562239425,visa,Domino's Pizza,Fast Food,California,San Diego,Successful,41.04,MCC 5814,0
1993,IHVSLU-54LN-KC3ZKD,2019-10-31 09:19:00,Karen Ramos,4379338180743436,visa,McDonald's,Fast Food,Mississippi,Gulfport,Pending,1.279442024414716,MCC 5814,1
1994,HKAEGU-029C-QUX1VU,2018-06-27 08:26:00,Michelle Lyons,4634846169747930,visa,Subway,Fast Food,Wisconsin,Madison,Declined,2.3277452250468427,MCC 5814,0
1995,3DP9ON-EJIC-84XBUJ,2021-10-19 20:36:00,Pamela Cooper,4037874805141378,visa,Subway,Fast Food,Maine,Lewiston,Declined,2.018013810552525,MCC 5814,0
1996,NC52XA-598W-962H7F,2021-06-18 12:31:00,Tiffany Johnson,4054874219113086,visa,Subway,Fast Food,South Dakota,Rapid City,Successful,3.536795785637016,MCC 5814,1
1997,1UD7ST-7430-FUV5KP,2022-05-18 20:45:00,Philip Hart,4589973650931388,visa,Domino's Pizza,Fast Food,Georgia,Atlanta,Declined,19.518877996059512,MCC 5814,0
1998,3MN1IL-22RM-Q8BA6A,2022-05-14 08:10:00,Dennis Rodriguez MD,4439181491120599,visa,Subway,Fast Food,North Carolina,Charlotte,Declined,23.334063015202567,MCC 5814,0
1999,IGAFNL-E6MT-JEG3HF,2022-10-09 22:35:00,Kelly Perez,4388734890965310,visa,Subway,Fast Food,North Dakota,Fargo,Pending,9.740978877200622,MCC 5814,0
2000,CU9WLO-E93C-EYUSB2,2020-04-15 17:27:00,Michele Combs,4515946775100948,visa,Five Guys,Fast Food,Utah,Salt Lake City,Pending,46.06733871955106,MCC 5814,0
2001,QGAXWB-WZ3Y-PA7M3B,2018-09-03 05:59:00,Tammy Fry,4210926673118414,visa,Subway,Fast Food,Vermont,Essex,Successful,0.2889500319658455,MCC 5814,0
2002,PKAIOA-QB2G-JYRQLS,2023-02-10 17:04:00,Christopher Wallace,4230789135293506,visa,Five Guys,Fast Food,Nebraska,Omaha,Pending,0.1538557114782651,MCC 5814,0
2003,SE4B9U-CNNM-SPX6TX,2018-10-07 18:15:00,Samantha Ortega,4824114132702841,visa,Five Guys,Fast Food,Missouri,Springfield,Successful,6.55493643635252,MCC 5814,0
2004,VF0XNX-RHH4-AMDF1P,2019-04-29 21:56:00,Amy Campbell,4378765384281865,visa,Subway,Fast Food,Colorado,Denver,Successful,26.78751623193704,MCC 5814,0
2005,0QO0GZ-HDHJ-VSFE31,2019-11-06 08:20:00,Patricia Rios,4340279346707921,visa,Subway,Fast Food,Missouri,Springfield,Declined,26.81657696704338,MCC 5814,0
2006,97DCU0-ODX3-DA43RW,2018-10-01 17:07:00,Gary Morse,4646406951915124,visa,Subway,Fast Food,Wisconsin,Milwaukee,Pending,26.527399723909625,MCC 5814,1
2007,EYRWCZ-7CTA-K7OU2G,2021-02-04 23:31:00,Brandi Fowler,4339814642963753,visa,Domino's Pizza,Fast Food,South Dakota,Rapid City,Successful,7.895410284831646,MCC 5814,0
2008,LTG4RC-D831-DHDEWH,2020-08-27 21:01:00,Cynthia Hayes,4625854802106614,visa,Five Guys,Fast Food,Rhode Island,Providence,Declined,8.114299492443214,MCC 5814,0
2009,RM6BPQ-WKGH-SXLIQ3,2021-03-20 22:15:00,Sara Parker,4320868505662671,visa,Subway,Fast Food,Pennsylvania,Philadelphia,Declined,37.379367325148834,MCC 5814,0
2010,383UQ8-2VEA-QMDS0J,2020-10-21 22:57:00,Kathryn Wright,4121858281157443,visa,McDonald's,Fast Food,New Mexico,Rio Rancho,Successful,8.310342236925365,MCC 5814,1
2011,33PHJV-U2TC-XD5OCE,2022-08-05 14:12:00,Christopher Howard,4133511863226864,visa,Chipotle,Fast Food,Pennsylvania,Pittsburgh,Successful,26.007472490894827,MCC 5814,0
2012,TUEDVH-T658-AE9V2H,2023-08-08 15:56:00,Nicole Thompson,4255876705309943,visa,Chipotle,Fast Food,North Carolina,Raleigh,Successful,27.1571129147295,MCC 5814,0
2013,5HZ2A7-QHY3-H6M9O0,2019-07-02 16:09:00,Eric Roberts,4709827971147295,visa,Chipotle,Fast Food,Virginia,Norfolk,Declined,7.422216745276081,MCC 5814,0
2014,LKASNE-GE9U-F8SDT8,2020-03-14 19:31:00,Sarah Avery DDS,4726106193501335,visa,Chipotle,Fast Food,Oklahoma,Tulsa,Declined,6.213074936740812,MCC 5814,0
2015,N7A4HZ-B2KX-O3V1VX,2018-09-05 16:39:00,Julia Glass,4232605457227278,visa,Domino's Pizza,Fast Food,New Jersey,Newark,Declined,24.100064806572064,MCC 5814,0
2016,JTC7VZ-N8D6-NIQG29,2019-09-10 23:30:00,Damon Stevenson,4833287441360722,visa,McDonald's,Fast Food,Minnesota,Minneapolis,Pending,0.8957187508406277,MCC 5814,0
2017,ODNC3Q-ZU7X-3STFKU,2018-09-18 22:22:00,Donna Miranda,4752959843707653,visa,Domino's Pizza,Fast Food,New York,New York,Pending,10.305591086770866,MCC 5814,0
2018,997CS9-G6XK-XWBCCB,2022-05-25 12:09:00,Lauren Boyd,4970709235552092,visa,Domino's Pizza,Fast Food,Florida,Miami,Pending,11.87612339394567,MCC 5814,0
2019,VPFT8Z-S3TO-ABV4OK,2023-01-14 15:38:00,Jermaine Davis,4810262765637994,visa,McDonald's,Fast Food,Texas,Houston,Successful,54.523583655610565,MCC 5814,0
2020,LHYYC2-7W92-LNTYX8,2021-09-09 19:41:00,Robert Medina,4016487012295161,visa,McDonald's,Fast Food,Alaska,Fairbanks,Successful,1.6507469177408052,MCC 5814,0
2021,9FGFAR-MMF8-J40558,2018-11-27 18:44:00,Michelle Baldwin,4654199515668979,visa,Domino's Pizza,Fast Food,Nebraska,Omaha,Declined,4.651176508535245,MCC 5814,0
2022,MAE4SD-8QJ9-FBI0C1,2023-08-10 21:05:00,Olivia Wall,4950300269056517,visa,McDonald's,Fast Food,Iowa,Des Moines,Declined,0.3069782121903631,MCC 5814,0
2023,VH9KWY-726X-VWX30S,2021-12-26 14:54:00,Gavin Watson,4120666744331864,visa,Chipotle,Fast Food,Oklahoma,Tulsa,Successful,31.821794386329927,MCC 5814,0
2024,6XB2BX-CCEV-MI1BWN,2018-11-15 06:23:00,Jasmin Taylor,4833752052400307,visa,Five Guys,Fast Food,Kansas,Wichita,Declined,14.661027035085503,MCC 5814,0
2025,AMJDHS-SQ2I-OO8J95,2022-12-25 08:16:00,Marie Wilson,4405597059999795,visa,Five Guys,Fast Food,West Virginia,Huntington,Pending,15.98853281445505,MCC 5814,0
2026,NZJSJG-YVKH-XXDLJU,2022-07-09 22:20:00,Anthony Jones,4805349064599848,visa,Five Guys,Fast Food,Virginia,Virginia Beach,Successful,17.450446470279307,MCC 5814,0
2027,43MQCC-OVFC-RMLGEE,2023-04-16 18:06:00,Mike Martinez,4602797766118256,visa,Five Guys,Fast Food,New York,New York,Pending,7.859308258722477,MCC 5814,0
2028,QBP4MR-MDS7-ALJIPD,2022-12-22 23:07:00,Jesse Allen,4302943894024791,visa,Five Guys,Fast Food,Missouri,Kansas City,Successful,8.807714483431687,MCC 5814,1
2029,6EMYDA-OTZN-2DT11H,2018-05-03 15:21:00,Nicole Payne,4193679090929316,visa,McDonald's,Fast Food,Alaska,Fairbanks,Successful,0.4356755679122746,MCC 5814,0
2030,501WHR-WOBE-WH39CY,2023-07-30 16:03:00,John Gordon,4835544186712220,visa,Subway,Fast Food,Kansas,Overland Park,Successful,15.449103400145264,MCC 5814,0
2031,2EAE5D-OJHB-GDMKHE,2018-02-15 20:49:00,Elizabeth Marks,4730453955070115,visa,Chipotle,Fast Food,South Carolina,North Charleston,Declined,8.968287759482088,MCC 5814,0
2032,S2GVOE-7XGV-FV6E7H,2020-01-21 22:57:00,Linda Gray,4235686185178824,visa,Domino's Pizza,Fast Food,Alabama,Montgomery,Successful,17.506801557590187,MCC 5814,0
2033,WY0PPT-0FJ7-J9XWOM,2020-03-15 05:38:00,Ashley Williamson,4820439130840275,visa,Subway,Fast Food,Wisconsin,Madison,Declined,1.2721053522867458,MCC 5814,0
2034,P7KVFX-2K54-K9PTX9,2021-09-26 22:45:00,Leslie Noble,4199152898839164,visa,Five Guys,Fast Food,New Mexico,Rio Rancho,Successful,7.753748549595329,MCC 5814,0
2035,C2AF7E-DY4M-ODKLTI,2023-06-23 12:14:00,Joshua Friedman,4778047066263669,visa,Subway,Fast Food,Louisiana,Baton Rouge,Pending,8.81390923786536,MCC 5814,0
2036,OC5ME9-UODG-WYQQNA,2020-01-12 19:45:00,Brooke Phillips,4394219368323194,visa,Subway,Fast Food,New Hampshire,Nashua,Successful,32.5360762735492,MCC 5814,0
2037,FI0X6B-0H5E-L9365J,2022-07-02 18:54:00,Carlos Palmer,4732703191689344,visa,Chipotle,Fast Food,North Carolina,Raleigh,Successful,49.42040214908026,MCC 5814,0
2038,HTZV3J-A55B-U9KSYN,2021-02-27 07:45:00,Brandon Barnett,4414590267061739,visa,Domino's Pizza,Fast Food,South Carolina,Columbia,Declined,16.065513102476995,MCC 5814,1
2039,816888-J46C-46TZTR,2018-11-06 23:59:00,Anthony Bond,4365432844236568,visa,Chipotle,Fast Food,Arkansas,Little Rock,Pending,5.4853031828831,MCC 5814,0
2040,JNM935-XGF2-6B82YE,2018-05-07 21:34:00,Ashley Oliver,4477247834510060,visa,Five Guys,Fast Food,California,San Diego,Pending,43.452,MCC 5814,0
2041,DD1D41-L4F0-9CKU78,2019-08-11 23:00:00,Taylor Orozco,4257193309894264,visa,McDonald's,Fast Food,Alabama,Birmingham,Successful,2.167508764273072,MCC 5814,0
2042,0IACY5-PCKC-5S5A1T,2020-08-05 21:37:00,Marc Wilkinson,4650994873157670,visa,Domino's Pizza,Fast Food,Hawaii,Pearl City,Successful,12.35871596102555,MCC 5814,1
2043,4RQ4C2-XKM7-YBKIKP,2023-06-21 09:34:00,Lauren Thompson,4332604734300635,visa,McDonald's,Fast Food,Wisconsin,Milwaukee,Successful,11.164281238600465,MCC 5814,1
2044,W9C1R9-BH4R-LK0039,2019-03-18 18:37:00,Angela Stewart,4327195595021920,visa,McDonald's,Fast Food,Ohio,Columbus,Pending,11.746992930306412,MCC 5814,0
2045,MM3DWN-Y024-8K0YVX,2023-03-25 19:47:00,Michele Martinez,4606419212883070,visa,Domino's Pizza,Fast Food,Colorado,Colorado Springs,Declined,49.70239351421418,MCC 5814,0
2046,RT7JPL-KWW6-GILCB1,2022-05-28 23:56:00,Breanna Chandler,4191672227437446,visa,Five Guys,Fast Food,Michigan,Grand Rapids,Successful,22.780790232705822,MCC 5814,1
2047,X0Y2NM-IZMY-DKDP1K,2019-03-16 21:07:00,William Werner,4703096743263626,visa,Chipotle,Fast Food,Massachusetts,Boston,Pending,42.60167536035426,MCC 5814,0
2048,B4PJMZ-TRGV-70D23J,2020-03-31 07:48:00,Michelle Pennington,4291258307852859,visa,Five Guys,Fast Food,Colorado,Colorado Springs,Declined,35.4609812747773,MCC 5814,0
2049,TJLOKN-U759-WH2U4C,2021-10-25 15:35:00,Bobby Henderson,4525812820212955,visa,McDonald's,Fast Food,South Dakota,Rapid City,Declined,0.0788909900562714,MCC 5814,0
2050,A1W5GB-OP02-HML6A4,2021-08-14 20:54:00,Keith Wood,4967670992493075,visa,Chipotle,Fast Food,Nebraska,Lincoln,Pending,13.65469439369603,MCC 5814,0
2051,I2CUWC-EITU-FD5G0P,2021-10-25 23:16:00,Kimberly Davis,4806367785200834,visa,Subway,Fast Food,Hawaii,Honolulu,Pending,5.909354061648452,MCC 5814,0
2052,2UXZWB-QXV8-JHNARN,2019-10-13 14:47:00,Billy Michael,4694167151447489,visa,Subway,Fast Food,Montana,Billings,Successful,3.6923283856456135,MCC 5814,0
2053,J4PHA8-KL1J-LKVJ4H,2019-05-29 21:20:00,Gary Martinez,4980588475674784,visa,Domino's Pizza,Fast Food,California,Los Angeles,Declined,33.324,MCC 5814,0
2054,8C8YIK-2E0D-4YINTR,2021-07-17 23:46:00,Kevin Kirby,4378321778603312,visa,Chipotle,Fast Food,Alabama,Birmingham,Successful,13.848410541191948,MCC 5814,0
2055,2EOG8R-BGQL-K2AY8R,2020-07-07 05:28:00,Allison Crawford,4052070801940364,visa,Chipotle,Fast Food,Idaho,Boise City,Successful,9.804794615357734,MCC 5814,0
2056,VOVTTM-JRLF-E8XQR6,2020-05-03 09:34:00,Dr. Lisa Tyler,4294044859952538,visa,Five Guys,Fast Food,New Jersey,Newark,Successful,9.623678979446074,MCC 5814,0
2057,0J8HUN-YZJA-5OAY92,2018-04-22 05:01:00,Jade Rogers,4324182190980778,visa,Subway,Fast Food,Missouri,Kansas City,Successful,9.167743267625902,MCC 5814,0
2058,4GLZ5Y-TQXQ-DWDZMS,2022-06-04 20:11:00,Jessica Mccoy,4862020388713197,visa,Five Guys,Fast Food,Montana,Missoula,Declined,2.291936660110924,MCC 5814,0
2059,01NP7N-K2BV-PMDT3C,2021-01-26 18:04:00,Jamie Schroeder,4957743247101892,visa,Subway,Fast Food,Maryland,Baltimore,Pending,25.30704522406637,MCC 5814,0
2060,N4RX2D-ICW0-Q3O3IT,2020-11-15 10:05:00,Lisa Garcia,4727389780507464,visa,Subway,Fast Food,New Hampshire,Nashua,Pending,16.662414818878226,MCC 5814,0
2061,6WS7P8-AG34-LSOU2T,2022-02-07 21:52:00,Christopher Richardson,4763461454164370,visa,Five Guys,Fast Food,North Dakota,Fargo,Declined,3.2200417579782,MCC 5814,0
2062,IXUKSF-UD5O-H30BFH,2023-01-16 17:50:00,William Wood,4245743608273571,visa,Domino's Pizza,Fast Food,Iowa,Cedar Rapids,Pending,1.6979732361779458,MCC 5814,0
2063,YQO2LE-1RJN-161LF3,2018-12-09 16:06:00,Scott Branch,4774253746697953,visa,Subway,Fast Food,Nebraska,Lincoln,Pending,0.6538867737826268,MCC 5814,0
2064,LEG42K-9W6P-R4HFZL,2023-05-12 06:24:00,Jason Jackson,4397162942648735,visa,Domino's Pizza,Fast Food,Colorado,Denver,Pending,37.2156605802926,MCC 5814,0
2066,ZCZQ8S-XZ0X-LIT489,2022-04-29 19:56:00,Zachary Gay,4287598339288820,visa,Domino's Pizza,Fast Food,Kentucky,Louisville,Pending,2.849051236008501,MCC 5814,0
2067,IBWY1F-H34A-24M2JY,2018-05-20 23:57:00,Joanne Riley,4536825731270844,visa,Domino's Pizza,Fast Food,New Hampshire,Nashua,Successful,8.30342177956363,MCC 5814,1
2068,L1CXHU-LYRW-R20FOC,2018-12-31 12:17:00,Eduardo Taylor,4477963671264401,visa,McDonald's,Fast Food,Hawaii,Honolulu,Declined,1.7049027939129389,MCC 5814,0
2070,0U45R6-ZGN8-ZMQJDC,2023-07-30 08:26:00,Brittany Huff,4311730108383645,visa,Domino's Pizza,Fast Food,West Virginia,Huntington,Pending,0.4958136772085659,MCC 5814,0
2071,PLPCCI-AAKV-TZTWDJ,2023-06-24 23:46:00,Nathaniel Reeves,4227555365824533,visa,McDonald's,Fast Food,New York,Buffalo,Declined,27.86409994549088,MCC 5814,1
2072,5A8K9Q-PKQX-Y0DKRE,2023-08-08 18:27:00,Emily Roy,4568035700301148,visa,Domino's Pizza,Fast Food,Wisconsin,Milwaukee,Successful,12.632095106623629,MCC 5814,0
2074,PFABKN-PV0R-JNQL9L,2021-05-28 15:19:00,Debra Cisneros,4390247392260094,visa,Domino's Pizza,Fast Food,Missouri,Kansas City,Successful,11.037480381418025,MCC 5814,0
2075,VKPGQE-K56L-JZ5I2C,2018-01-07 20:31:00,Dr. David Johnson,4208747937936662,visa,Chipotle,Fast Food,Alaska,Fairbanks,Successful,1.573326442353501,MCC 5814,0
2076,MXNOXW-I2SZ-5LQ3J6,2019-08-04 09:00:00,Mackenzie Marquez,4773201722011823,visa,McDonald's,Fast Food,Montana,Missoula,Pending,0.9319408497358888,MCC 5814,0
2077,A323X6-JKHI-A060JR,2018-08-24 19:29:00,Melissa Dodson,4402690392364679,visa,Chipotle,Fast Food,Washington,Spokane,Pending,11.517198963879222,MCC 5814,0
2078,NWVOKE-7YX3-8P7UB8,2018-07-18 14:49:00,Jacqueline Jones,4521819668906931,visa,Five Guys,Fast Food,Indiana,Indianapolis,Pending,14.617794198280755,MCC 5814,0
2079,M1JQAQ-FHND-WREVVC,2023-04-27 20:17:00,Richard Davis,4220112870231007,visa,Subway,Fast Food,Virginia,Virginia Beach,Successful,9.966473357781402,MCC 5814,1
2080,2X63L2-IHEQ-PHASPZ,2019-10-03 16:49:00,Julia Hill,4479028705574288,visa,McDonald's,Fast Food,Iowa,Cedar Rapids,Declined,2.118469433084537,MCC 5814,0
2081,TXDO3D-GR68-9ES2R3,2020-04-19 19:20:00,Dr. Wesley Russell Jr.,4783415224372214,visa,Subway,Fast Food,Mississippi,Gulfport,Declined,0.6886540580533944,MCC 5814,0
2082,87TBHZ-H3WW-2RNATE,2023-01-13 21:53:00,Jessica Hernandez,4211869968400767,visa,Chipotle,Fast Food,Iowa,Des Moines,Pending,7.857970717234128,MCC 5814,0
2083,5IHVOL-AZT9-I0IQK3,2022-08-08 09:20:00,Robert Phillips,4338755798106765,visa,Domino's Pizza,Fast Food,Kansas,Overland Park,Pending,6.38142436187097,MCC 5814,0
2084,PA2U1W-J9VY-IO9C4V,2021-12-06 19:45:00,Jennifer Sampson,4629495999895548,visa,Domino's Pizza,Fast Food,Vermont,Essex,Declined,21.0601941331172,MCC 5814,0
2085,WJ2EY4-Z4U4-16HVNF,2019-05-25 21:51:00,Virginia Jackson,4676645401538647,visa,Domino's Pizza,Fast Food,Hawaii,Pearl City,Pending,0.953135785129182,MCC 5814,0
2086,HBBSOX-4V2H-PG6ROM,2023-08-20 10:50:00,Mary Willis,4385488611416920,visa,McDonald's,Fast Food,South Dakota,Rapid City,Pending,6.55493966236123,MCC 5814,0
2087,6R1RLS-D8GL-QBARFN,2021-04-03 23:20:00,Amber Mcgrath,4561398163265292,visa,Five Guys,Fast Food,New Jersey,Jersey City,Pending,32.82372779992775,MCC 5814,0
2088,RBH0NV-YYVD-LP6CF8,2018-01-05 19:24:00,Joseph Jones,4345235702081322,visa,Five Guys,Fast Food,Texas,Houston,Successful,91.83280316334913,MCC 5814,0
2089,S5Z6AY-0YOT-7XPMMA,2023-04-10 22:20:00,Elizabeth Valenzuela,4925483754481242,visa,Chipotle,Fast Food,Oklahoma,Tulsa,Successful,6.16371704633074,MCC 5814,0
2090,IP1KDN-P0CD-0453LZ,2022-01-15 13:39:00,Diana Gray,4963271638025720,visa,Domino's Pizza,Fast Food,New Mexico,Rio Rancho,Pending,4.296033454651867,MCC 5814,0
2091,8JPQCX-83IY-H2KXDU,2019-12-01 21:40:00,Jorge Taylor,4442404091455719,visa,Domino's Pizza,Fast Food,Ohio,Columbus,Pending,10.4907766257291,MCC 5814,0
2092,XVN4WL-SY8C-J671OG,2021-07-12 11:50:00,Danny Noble,4061133809894105,visa,Five Guys,Fast Food,Kansas,Wichita,Declined,2.4373495826590506,MCC 5814,0
2094,2UW3KK-5L32-3PGT96,2020-06-08 13:54:00,Ricardo Blankenship,4316651579156895,visa,Five Guys,Fast Food,Utah,West Valley City,Pending,2.4545466242533656,MCC 5814,0
2095,FM4E78-1MGK-C8CNCB,2023-03-14 12:31:00,Aaron Sanders,4818423865250136,visa,Chipotle,Fast Food,Iowa,Cedar Rapids,Successful,12.910672205401989,MCC 5814,0
2096,JHDYYK-XJZ6-GLR64I,2023-02-28 15:36:00,Cynthia Smith,4888877825678329,visa,Domino's Pizza,Fast Food,Missouri,Kansas City,Successful,44.84894648467461,MCC 5814,0
2097,ZFCKQL-PX6I-03XEVG,2019-01-28 20:14:00,Amber Castro,4784607103557233,visa,Chipotle,Fast Food,South Carolina,North Charleston,Successful,6.037579438079907,MCC 5814,0
2098,PGTJ0E-V2QT-X6214D,2023-08-07 21:03:00,Megan Davis,4684825617247577,visa,Domino's Pizza,Fast Food,West Virginia,Huntington,Successful,19.62076061264812,MCC 5814,0
2099,ZZLVAN-5U7X-EILKBO,2020-01-17 16:24:00,Mrs. Christy Douglas MD,4576037672577416,visa,Subway,Fast Food,Delaware,Wilmington,Declined,5.691036946885913,MCC 5814,0
2100,NS9D75-HZFS-1YEZND,2019-08-31 11:03:00,Paul Anderson,4636869504089782,visa,McDonald's,Fast Food,Maryland,Columbia,Pending,31.01443540875429,MCC 5814,0
2101,Q42B37-2QQ6-ZSKRGM,2021-09-09 14:14:00,Timothy Ramsey,4859598851716016,visa,Five Guys,Fast Food,Pennsylvania,Philadelphia,Pending,4.151519615816544,MCC 5814,0
2102,N2MRGY-UTAJ-UTWNR7,2022-02-04 13:13:00,Juan Henderson,4117594121409605,visa,Five Guys,Fast Food,Hawaii,Pearl City,Successful,20.132853185887363,MCC 5814,1
2103,O0NFI5-VUU2-BOB8E7,2020-08-09 16:30:00,Frank Zuniga,4711930695389858,visa,Subway,Fast Food,Connecticut,Bridgeport,Declined,5.789067491451682,MCC 5814,0
2104,Y10S2Q-D43J-9X11JO,2020-07-28 11:02:00,Andrew Evans,4604931959886233,visa,Domino's Pizza,Fast Food,Massachusetts,Worcester,Pending,23.81843582306584,MCC 5814,0
2105,JMH1CY-P5X9-IRU8H9,2022-10-08 14:42:00,Mark Thomas,4006542859470699,visa,Chipotle,Fast Food,Florida,Jacksonville,Pending,32.16802573540929,MCC 5814,0
2106,PYSEPK-G0CO-49UO9R,2019-04-01 13:26:00,Blake Roy,4403706352841057,visa,Chipotle,Fast Food,Colorado,Colorado Springs,Successful,6.90262035008823,MCC 5814,0
2107,GFQXAT-ZU4Z-D4VE52,2018-01-10 23:32:00,Ronald Harris,4421784231839038,visa,Chipotle,Fast Food,Texas,Houston,Declined,36.75352034840383,MCC 5814,0
2108,L5Y5ZU-QGGE-Q1UHO5,2021-01-18 18:05:00,Scott Andrade,4063703064274025,visa,Chipotle,Fast Food,Maryland,Columbia,Declined,2.0186910621082674,MCC 5814,0
2109,G3RFI0-FJ6S-DBUCVN,2019-12-08 18:49:00,Cindy Hall,4464969672042378,visa,McDonald's,Fast Food,Virginia,Virginia Beach,Declined,14.464733144295309,MCC 5814,0
2110,X0477W-RLWA-KQ3R73,2020-08-16 12:57:00,Kenneth Mays,4143639467899790,visa,Subway,Fast Food,Kentucky,Lexington,Pending,27.38553441739827,MCC 5814,0
2111,BA6W78-5147-OYFUHQ,2021-03-05 22:02:00,Taylor Ibarra,4812763442019819,visa,Chipotle,Fast Food,South Carolina,Columbia,Successful,25.7325799498854,MCC 5814,0
2112,S7N483-JJW3-6IRP71,2018-09-27 13:21:00,Tyler Schwartz,4754332372517927,visa,Chipotle,Fast Food,Florida,Jacksonville,Pending,13.57348714842284,MCC 5814,0
2113,8KJ7VR-AF15-T7UA1J,2018-08-11 15:10:00,William Walker,4465153805846307,visa,Subway,Fast Food,Maryland,Baltimore,Successful,7.391773772419773,MCC 5814,0
2114,B1PMNK-LTVJ-MC7F15,2023-01-27 10:19:00,Kristine Fox,4562146247435715,visa,McDonald's,Fast Food,Kansas,Overland Park,Pending,49.81351674329001,MCC 5814,0
2115,P3B1HL-Q3JE-GSR98E,2019-12-15 11:14:00,Greg Lee,4467821028245360,visa,Five Guys,Fast Food,New York,Buffalo,Pending,20.4009261756153,MCC 5814,0
2116,NPOTLY-X2RW-9GQZTO,2019-03-11 09:28:00,Kim Randall,4696538745568717,visa,Five Guys,Fast Food,Nebraska,Omaha,Successful,8.575483405791765,MCC 5814,0
2117,YDYG5L-HSCW-XOVYTM,2019-05-13 18:27:00,Norman Smith,4447048624847846,visa,Subway,Fast Food,Idaho,Nampa,Declined,1.5665450886860512,MCC 5814,0
2118,20BPLK-VWJ4-HQFAR9,2020-12-23 06:13:00,Amber Patel,4570042324353162,visa,Domino's Pizza,Fast Food,Tennessee,Nashville,Declined,36.032046208810506,MCC 5814,0
2120,I0Q6UU-EF0Z-N6IH3K,2019-06-19 10:07:00,Roger Smith,4015159166151059,visa,Subway,Fast Food,Kentucky,Lexington,Pending,13.79499489778346,MCC 5814,0
2121,TCV88U-GJKJ-QH5NAG,2020-06-22 15:25:00,Ronnie Roberts,4390451507065667,visa,Subway,Fast Food,South Carolina,Columbia,Pending,16.12156490097376,MCC 5814,0
2122,U0O7TE-2FK4-Y5YWNZ,2020-11-02 13:20:00,David Lara,4620508287522290,visa,Subway,Fast Food,Mississippi,Gulfport,Pending,32.307781645747035,MCC 5814,0
2123,DLJPK4-08C3-DW6LKP,2018-10-30 10:57:00,Stacy French,4201046152574200,visa,Subway,Fast Food,Maryland,Baltimore,Declined,1.4528458401536772,MCC 5814,0
2124,924QQL-2A4X-YPSVD6,2020-06-16 21:58:00,Brandi Love,4449312951284868,visa,Subway,Fast Food,Arizona,Phoenix,Pending,8.10697337560585,MCC 5814,0
2125,HVE611-UDCK-FDZU80,2022-03-15 05:38:00,Vanessa Morrison,4844681041763383,visa,Subway,Fast Food,Delaware,Dover,Declined,2.3941826837382463,MCC 5814,1
2126,QHBTBS-FOS3-BB0OO3,2018-08-10 19:04:00,Laurie Escobar,4166939664194777,visa,Domino's Pizza,Fast Food,Indiana,Indianapolis,Successful,13.631991863786029,MCC 5814,0
2127,NOYRFC-QW95-KG92DB,2020-10-05 23:14:00,Timothy Lara,2295204043630985,mastercard,McDonald's,Fast Food,Georgia,Atlanta,Successful,18.523544482353167,MCC 5814,0
2128,YM77KU-OUE2-O1DGNA,2022-02-04 10:57:00,Jason Mendez,2266246235378605,mastercard,Subway,Fast Food,Kansas,Overland Park,Successful,1.488260426987269,MCC 5814,0
2129,RH1PKA-LWWT-YBJN1Y,2023-02-10 21:14:00,Tina Terry,2222115545558581,mastercard,Domino's Pizza,Fast Food,Ohio,Cleveland,Successful,27.07147916211523,MCC 5814,0
2130,TO0PQM-CQNH-DUPYZK,2020-12-10 13:41:00,Pamela Roberts,5307055055991148,mastercard,Five Guys,Fast Food,Wyoming,Casper,Successful,0.5097876728738816,MCC 5814,0
2131,29P53G-RGMA-S1MAHZ,2019-12-02 10:20:00,Tracy Neal,2586873039370794,mastercard,Chipotle,Fast Food,Mississippi,Gulfport,Successful,16.767424425224434,MCC 5814,1
2132,LGIK2N-DGPW-RJ6UKX,2021-06-01 20:12:00,Carol Estrada,2246617431112300,mastercard,Chipotle,Fast Food,Alabama,Montgomery,Declined,32.088224153609026,MCC 5814,1
2133,Q7D1RS-FXAU-VUEWPP,2019-09-16 15:25:00,Catherine Davis,2267721360852466,mastercard,Chipotle,Fast Food,Michigan,Detroit,Pending,5.562350179237511,MCC 5814,0
2134,SQJDDY-O8H2-ATHQ61,2021-02-11 10:31:00,Walter Ruiz,2234792782433789,mastercard,Subway,Fast Food,Oregon,Portland,Declined,44.138875063699146,MCC 5814,0
2135,6SIIBE-PVU7-P47HYP,2023-02-06 11:03:00,Eric Peterson,5498283364547729,mastercard,Domino's Pizza,Fast Food,Utah,Salt Lake City,Successful,0.4926079730335474,MCC 5814,0
